,train_loss,valid_loss,best_valid_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/alpha_d_ff,config/batch_size,config/d_model,config/decomp_method/decomp_method,config/down_sampling_method,config/dropout,config/e_layers,config/learning_rate,logdir,config/decomp_method/moving_avg
39,0.45334159548466024,1.0487561566489083,1.0487561566489083,1724449539,checkpoint_000007,True,False,8,cbb2b189,2024-08-23_23-45-39,2.917769432067871,24.543046474456787,361521,antonio,192.168.1.144,24.543046474456787,8,3,128,16,dft_decomp,conv,0.07387322026704046,3,0.0006476743214879139,cbb2b189,
40,0.33501063087434146,1.070476531805027,1.0032448403182483,1724449645,checkpoint_000006,True,True,7,fea36775,2024-08-23_23-47-25,11.345022678375244,103.57654309272766,362323,antonio,192.168.1.144,103.57654309272766,7,4,16,32,moving_avg,avg,0.10654897127238003,4,0.010664834889612618,fea36775,75.0
41,0.41392583755346446,1.0036311107022422,1.0003583218370165,1724449639,checkpoint_000007,True,False,8,249e3a89,2024-08-23_23-47-19,1.6248230934143066,13.296810150146484,363223,antonio,192.168.1.144,13.296810150146484,8,2,128,8,moving_avg,avg,0.08350870836512937,4,0.007572815449552786,249e3a89,35.0
42,0.4261040013570052,0.9920998967829204,0.9920998967829204,1724449684,checkpoint_000007,True,False,8,3a6cbf64,2024-08-23_23-48-04,6.013744592666626,43.675050258636475,363985,antonio,192.168.1.144,43.675050258636475,8,4,128,64,dft_decomp,conv,0.13814729364011258,2,0.0023458558945768436,3a6cbf64,
43,0.42169009355398324,1.0106937232471647,1.0097257863907587,1724449745,checkpoint_000007,True,False,8,e7480d19,2024-08-23_23-49-05,12.707997798919678,97.35447669029236,364229,antonio,192.168.1.144,97.35447669029236,8,2,128,128,moving_avg,conv,0.10260761506606624,3,0.0010271946508031776,e7480d19,25.0
44,0.40455665038182187,1.007681517373948,0.9959696900276911,1724449787,checkpoint_000006,True,True,7,f329ca5b,2024-08-23_23-49-47,12.876691341400146,100.70848655700684,365132,antonio,192.168.1.144,100.70848655700684,7,4,128,128,moving_avg,conv,0.13863899258397563,3,0.005457415328835374,f329ca5b,55.0
45,0.4580334259913518,1.0370317981356667,1.0370317981356667,1724449762,checkpoint_000007,True,False,8,ca7c1491,2024-08-23_23-49-22,1.8100121021270752,15.444157838821411,365956,antonio,192.168.1.144,15.444157838821411,8,4,128,8,moving_avg,avg,0.11763114608045945,3,0.0006437986881331838,ca7c1491,75.0
46,0.4276691104260441,1.0078918215419566,1.0077224091759749,1724449803,checkpoint_000007,True,False,8,8152e07b,2024-08-23_23-50-03,4.285258054733276,38.32599687576294,366765,antonio,192.168.1.144,38.32599687576294,8,2,32,64,dft_decomp,conv,0.07786261880184259,1,0.0005530639989227764,8152e07b,
47,0.3630362977184555,1.0439170073008253,1.009868364958536,1724449845,checkpoint_000004,True,False,5,91633588,2024-08-23_23-50-45,13.120268821716309,55.38568091392517,367378,antonio,192.168.1.144,55.38568091392517,5,2,16,16,moving_avg,avg,0.07184703186059412,4,0.008161454485010898,91633588,55.0
48,0.443822232576517,1.030449492590768,1.030449492590768,1724449820,checkpoint_000007,True,False,8,cee39017,2024-08-23_23-50-20,1.6534106731414795,15.370428323745728,367859,antonio,192.168.1.144,15.370428323745728,8,3,128,8,dft_decomp,conv,0.04362499154729027,4,0.0006878604038986386,cee39017,
49,0.4235214068339421,1.0002909146604084,1.0002909146604084,1724449928,checkpoint_000007,True,True,8,7bbe126c,2024-08-23_23-52-08,14.553813219070435,106.91817331314087,368662,antonio,192.168.1.144,106.91817331314087,8,3,128,256,moving_avg,avg,0.1632685529344955,1,0.0028812227027726627,7bbe126c,75.0
50,0.41736186146736143,0.992804759315082,0.9901108592748642,1724449939,checkpoint_000007,True,False,8,a445f1eb,2024-08-23_23-52-19,9.715917587280273,93.09373712539673,369137,antonio,192.168.1.144,93.09373712539673,8,3,64,128,moving_avg,avg,0.16087775958631867,2,0.0010744845863370736,a445f1eb,75.0
51,0.4222075274357429,0.9915192815519515,0.9913358979281925,1724450002,checkpoint_000007,True,False,8,a9da61ea,2024-08-23_23-53-22,9.139788627624512,71.34341382980347,370317,antonio,192.168.1.144,71.34341382980347,8,4,64,64,moving_avg,avg,0.09670579644015762,3,0.000560973724229431,a9da61ea,75.0
52,0.4214977554662931,0.9902420675470716,0.9902420675470716,1724450051,checkpoint_000003,True,True,4,35abedae,2024-08-23_23-54-11,23.787306547164917,109.62349438667297,370601,antonio,192.168.1.144,109.62349438667297,4,2,32,512,moving_avg,avg,0.12096598604565238,1,0.0013110717207731467,35abedae,75.0
