,train_loss,valid_loss,best_valid_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/learning_rate,config/down_sampling_method,config/d_model,config/decomp_method,config/moving_avg,config/e_layers,config/dropout,config/d_ff,config/alpha_d_ff,logdir
0,0.46663150377571583,1.3548254009924436,1.3335117509490566,1724395397,checkpoint_000004,True,False,5,f3e58_00000,2024-08-23_08-43-17,1.613842248916626,8.655956506729126,550813,antonio,192.168.1.144,8.655956506729126,5,128,0.01,avg,16,moving_avg,25,2,0.1,32,2,f3e58_00000
1,0.4840242188808746,1.3157982556325085,1.307399365324644,1724395519,checkpoint_000002,True,True,3,f3e58_00001,2024-08-23_08-45-19,48.22784876823425,131.05223393440247,550814,antonio,192.168.1.144,131.05223393440247,3,16,0.0006098099485577784,conv,512,moving_avg,15,2,0.11442759478143129,1024,2,f3e58_00001
2,0.4332539614064884,1.375627984790682,1.3017936253322746,1724395451,checkpoint_000003,True,False,4,f3e58_00002,2024-08-23_08-44-11,12.712080001831055,52.1457998752594,551467,antonio,192.168.1.144,52.1457998752594,4,16,0.015073846340944217,avg,16,dft_decomp,75,4,0.10242918296676143,64,4,f3e58_00002
3,0.5262155671371147,1.3790651767314235,1.3146058411537846,1724395517,checkpoint_000003,True,False,4,f3e58_00003,2024-08-23_08-45-17,15.7719144821167,63.54361271858215,552081,antonio,192.168.1.144,63.54361271858215,4,32,0.010458140898905207,avg,256,moving_avg,55,1,0.1383008269907199,512,2,f3e58_00003
4,0.4841623227111995,1.310850400191087,1.310850400191087,1724395606,checkpoint_000007,True,False,8,f3e58_00004,2024-08-23_08-46-46,13.254614353179932,86.91094374656677,552758,antonio,192.168.1.144,86.91094374656677,8,64,0.001176253246117602,conv,256,dft_decomp,55,1,0.12069803603896843,512,2,f3e58_00004
5,0.448695012990959,1.3487794954072005,1.289521670004107,1724395559,checkpoint_000004,True,False,5,f3e58_00005,2024-08-23_08-45-59,7.388638257980347,37.672242641448975,552838,antonio,192.168.1.144,37.672242641448975,5,16,0.0042907166643368745,avg,32,moving_avg,15,1,0.12685076554929858,64,2,f3e58_00005
6,1.0363665038652211e+17,3.4839534397428595e+17,1.3130954851078083,1724395639,checkpoint_000003,True,False,4,f3e58_00006,2024-08-23_08-47-19,16.677667379379272,77.31859230995178,553725,antonio,192.168.1.144,77.31859230995178,4,32,0.01481232049117143,avg,128,dft_decomp,55,4,0.13065573232052877,384,3,f3e58_00006
7,0.3954717730685749,1.4038994158588864,1.2967574778217938,1724395657,checkpoint_000004,True,False,5,f3e58_00007,2024-08-23_08-47-37,8.481186151504517,48.89234662055969,554341,antonio,192.168.1.144,48.89234662055969,5,16,0.007407615729079223,conv,64,moving_avg,55,2,0.12483309439879528,128,2,f3e58_00007
8,0.49188059475272894,1.3362986727764732,1.3345321761934381,1724395648,checkpoint_000005,True,False,6,f3e58_00008,2024-08-23_08-47-28,0.9618120193481445,7.07226300239563,554843,antonio,192.168.1.144,7.07226300239563,6,128,0.0034940011284257167,conv,8,dft_decomp,75,1,0.09608811687926487,24,3,f3e58_00008
9,0.4846867322921753,1.3208107132660716,1.3197256514900608,1724395684,checkpoint_000007,True,False,8,f3e58_00009,2024-08-23_08-48-04,4.33904767036438,33.845463514328,555483,antonio,192.168.1.144,33.845463514328,8,128,0.0015848999827253844,avg,64,dft_decomp,15,2,0.0820454713029851,128,2,f3e58_00009
