,train_loss,valid_loss,best_valid_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/learning_rate,config/down_sampling_method,config/d_model,config/decomp_method,config/moving_avg,config/e_layers,config/dropout,config/d_ff,config/alpha_d_ff,logdir
0,0.5246190750040114,1.3335117603603162,1.3335117603603162,1724521603,checkpoint_000001,True,False,2,b1e8fc46,2024-08-24_19-46-43,0.9382302761077881,2.5360405445098877,1368416,antonio,192.168.1.144,2.5360405445098877,2,128,0.01,avg,16,moving_avg,25.0,2,0.1,32,2,b1e8fc46
1,0.5022867305669934,1.3320985428894623,1.3320985428894623,1724521613,checkpoint_000001,True,False,2,a986b697,2024-08-24_19-46-53,6.034771680831909,11.041059970855713,1368502,antonio,192.168.1.144,11.041059970855713,2,32,0.0023054601576715525,conv,16,dft_decomp,,3,0.10805265170849054,64,4,a986b697
2,0.47213963489048183,1.3157624984398866,1.30704310689217,1724521718,checkpoint_000005,True,True,6,22990f2a,2024-08-24_19-48-38,8.13669228553772,45.50347566604614,1370320,antonio,192.168.1.144,34.398438453674316,4,64,0.000892991124088706,avg,64,moving_avg,15.0,3,0.09871205697651537,192,3,22990f2a
3,0.4757624063640833,1.3347713335966453,1.305723013022007,1724521681,checkpoint_000005,True,False,6,a36da30f,2024-08-24_19-48-01,11.897110939025879,66.62365126609802,1369165,antonio,192.168.1.144,66.62365126609802,6,64,0.00157875512705329,conv,128,dft_decomp,,2,0.1373956631376794,384,3,a36da30f
4,0.5456043418962508,1.322005644822732,1.322005644822732,1724521622,checkpoint_000001,True,False,2,cc8f1205,2024-08-24_19-47-02,1.7354094982147217,4.377194881439209,1369318,antonio,192.168.1.144,4.377194881439209,2,64,0.0019351104492971506,avg,8,moving_avg,25.0,2,0.11866451479783081,16,2,cc8f1205
5,11547.859978006221,3397.7841539884867,1.7055307250273855,1724521724,checkpoint_000001,True,True,2,1539428d,2024-08-24_19-48-44,45.6108283996582,100.45896577835083,1369595,antonio,192.168.1.144,100.45896577835083,2,128,0.007846204854903772,conv,512,dft_decomp,,2,0.09138395775177267,1536,3,1539428d
6,0.46102883014827967,1.3281817059767873,1.3159935160687095,1724521787,checkpoint_000007,True,False,8,6fd796c7,2024-08-24_19-49-47,8.527250051498413,67.67545795440674,1370788,antonio,192.168.1.144,67.67545795440674,8,128,0.0033987590186018305,avg,64,dft_decomp,,4,0.0818741926999945,192,3,6fd796c7
7,0.39948106463998556,1.375912532776217,1.3295266786708106,1724521788,checkpoint_000007,True,False,8,6e7bf261,2024-08-24_19-49-48,6.59013032913208,61.66885495185852,1370955,antonio,192.168.1.144,61.66885495185852,8,32,0.003643081129953786,conv,32,dft_decomp,,3,0.15188648386064882,96,3,6e7bf261
8,0.4803623612280245,1.2959335830601506,1.2959335830601506,1724521909,checkpoint_000002,True,True,3,73f9fbaa,2024-08-24_19-51-49,34.826090574264526,119.5989077091217,1372324,antonio,192.168.1.144,119.5989077091217,3,16,0.0006777561947145852,avg,256,moving_avg,75.0,3,0.1031939422525546,1024,4,73f9fbaa
9,0.5845988681539893,1.330788934077972,1.330788934077972,1724521798,checkpoint_000001,True,False,2,2d8c12f6,2024-08-24_19-49-58,2.8989102840423584,7.06956934928894,1372401,antonio,192.168.1.144,7.06956934928894,2,64,0.0013770033902370893,conv,8,dft_decomp,,3,0.09409776375780991,24,3,2d8c12f6
10,0.4888357191812247,1.30259329684173,1.30259329684173,1724521977,checkpoint_000003,True,True,4,34621008,2024-08-24_19-52-57,37.17350649833679,136.23480987548828,1374130,antonio,192.168.1.144,65.73326706886292,2,32,0.001317086582097732,avg,512,dft_decomp,,1,0.09419795423527533,1536,3,34621008
11,0.6758690886199474,1.4133357797798358,1.4133357797798358,1724521881,checkpoint_000001,True,False,2,9450b9c4,2024-08-24_19-51-21,3.2134766578674316,7.47157096862793,1373245,antonio,192.168.1.144,7.47157096862793,2,128,0.0010749840537648755,conv,32,dft_decomp,,2,0.0790773066102313,128,4,9450b9c4
12,0.5034590726718307,1.340088359056375,1.340088359056375,1724521890,checkpoint_000001,True,False,2,4c7078ac,2024-08-24_19-51-30,2.418855667114258,5.927698135375977,1373531,antonio,192.168.1.144,5.927698135375977,2,64,0.0073676232994252825,avg,8,moving_avg,35.0,3,0.11149680014511425,24,3,4c7078ac
13,0.42510279489215463,1.4105186809467365,1.3043597827229318,1724521932,checkpoint_000005,True,False,6,d94bd17e,2024-08-24_19-52-12,7.530809164047241,40.756874561309814,1373778,antonio,192.168.1.144,40.756874561309814,6,32,0.0031440775136024795,avg,32,moving_avg,35.0,3,0.08773600282202695,128,4,d94bd17e
14,0.5878393910825253,1.3767107772199731,1.3767107772199731,1724522085,checkpoint_000001,True,True,2,13a67fd5,2024-08-24_19-54-45,76.95089077949524,150.3810396194458,1374555,antonio,192.168.1.144,150.3810396194458,2,128,0.0087861420391832,avg,512,moving_avg,75.0,3,0.12501864243720656,1024,2,13a67fd5
15,0.46581771853379905,1.3735648561746647,1.3510196957832727,1724522089,checkpoint_000002,True,True,3,b86a9789,2024-08-24_19-54-49,33.71926498413086,108.91415214538574,1374911,antonio,192.168.1.144,108.91415214538574,3,64,0.011387741123906897,conv,256,moving_avg,15.0,4,0.10838252501956756,512,2,b86a9789
16,0.38546944111876086,1.3714691709797338,1.3028711436679528,1724522182,checkpoint_000007,True,False,8,43980664,2024-08-24_19-56-22,12.293926239013672,94.93971085548401,1375600,antonio,192.168.1.144,94.93971085548401,8,16,0.00953305722976924,avg,64,dft_decomp,,2,0.07178611843667057,192,3,43980664
17,0.4904157407581806,1.3450792792596316,1.3450792792596316,1724522221,checkpoint_000003,True,True,4,b3fcac88,2024-08-24_19-57-01,34.5769624710083,130.80555701255798,1375756,antonio,192.168.1.144,130.80555701255798,4,128,0.001242942573784811,conv,256,moving_avg,25.0,4,0.09223794419115351,768,3,b3fcac88
18,0.4193157614090754,1.387367268965679,1.2911830312051114,1724522291,checkpoint_000006,True,True,7,afd97d29,2024-08-24_19-58-11,14.531115293502808,107.46057415008545,1376829,antonio,192.168.1.144,107.46057415008545,7,16,0.0020127898045893297,conv,128,dft_decomp,,2,0.1078824436353456,384,3,afd97d29
19,0.3604541280929573,1.3893476827714428,1.3053464619618542,1724522342,checkpoint_000005,True,True,6,f3311079,2024-08-24_19-59-02,22.98866891860962,118.05126023292542,1377310,antonio,192.168.1.144,118.05126023292542,6,16,0.005450012362828051,avg,128,dft_decomp,,3,0.10236089725478141,384,3,f3311079
20,0.495838554110378,1.3305252366944362,1.3305252366944362,1724522412,checkpoint_000003,True,True,4,5cb0749c,2024-08-24_20-00-12,28.21607232093811,118.83705759048462,1378167,antonio,192.168.1.144,118.83705759048462,4,128,0.0017790861949191115,avg,512,moving_avg,35.0,1,0.1040263100290234,2048,4,5cb0749c
21,0.46616399503126016,1.3062777329915725,1.2952937534395255,1724522432,checkpoint_000007,True,False,8,3bccc31b,2024-08-24_20-00-32,8.80025315284729,88.85650730133057,1378676,antonio,192.168.1.144,88.85650730133057,8,16,0.0009625551993081033,avg,16,dft_decomp,,3,0.11852683183630873,48,3,3bccc31b
22,0.4742488469928503,1.3293456297654371,1.320587130693289,1724522434,checkpoint_000007,True,True,8,78671774,2024-08-24_20-00-34,1.8143000602722168,19.09848380088806,1379536,antonio,192.168.1.144,19.09848380088806,8,64,0.002247449005391667,avg,8,dft_decomp,,3,0.1022129627593339,24,3,78671774
23,0.5236346417816526,1.3119819293606956,1.3119819293606956,1724522466,checkpoint_000001,True,False,2,59cb8ecc,2024-08-24_20-01-06,16.146316528320312,31.334806203842163,1380384,antonio,192.168.1.144,31.334806203842163,2,16,0.004088098275896603,conv,128,dft_decomp,,3,0.07732190337378124,384,3,59cb8ecc
24,0.572628466412425,1.3420147208067088,1.3420147208067088,1724522444,checkpoint_000001,True,False,2,507eae3a,2024-08-24_20-00-44,3.346641778945923,7.735614538192749,1380496,antonio,192.168.1.144,7.735614538192749,2,64,0.0008905456258060155,avg,32,dft_decomp,,2,0.10421037980054702,128,4,507eae3a
25,0.4424422690626706,1.346029060629179,1.2994939821696132,1724522521,checkpoint_000005,True,True,6,6086a31e,2024-08-24_20-02-01,9.524369955062866,53.617111682891846,1382451,antonio,192.168.1.144,32.407658100128174,4,16,0.0013548755805107607,avg,32,dft_decomp,,3,0.09803074176876775,128,4,6086a31e
26,0.4678530995144017,1.3119001381052364,1.3054723715257344,1724522498,checkpoint_000005,True,False,6,1486a7fc,2024-08-24_20-01-38,5.338849306106567,30.704802989959717,1381186,antonio,192.168.1.144,30.704802989959717,6,16,0.0013053303088613312,conv,16,dft_decomp,,1,0.07785685337577472,32,2,1486a7fc
27,0.5014125970192254,1.3572962077764363,1.3572962077764363,1724522473,checkpoint_000001,True,False,2,26bdae42,2024-08-24_20-01-13,1.5771141052246094,3.677307367324829,1381260,antonio,192.168.1.144,3.677307367324829,2,64,0.01066889876254848,conv,8,moving_avg,25.0,2,0.0803098247361213,24,3,26bdae42
28,0.5169576434418559,1.3723927673540617,1.3723927673540617,1724522487,checkpoint_000007,True,False,8,03aabf5c,2024-08-24_20-01-27,1.5021510124206543,12.094174861907959,1381618,antonio,192.168.1.144,12.094174861907959,8,128,0.0009174870675905744,conv,16,moving_avg,75.0,2,0.09390111274300603,64,4,03aabf5c
29,0.5268809623084962,1.3712026523916345,1.3712026523916345,1724522508,checkpoint_000007,True,False,8,fe8b3c05,2024-08-24_20-01-48,0.7973763942718506,7.22144341468811,1382847,antonio,192.168.1.144,7.22144341468811,8,128,0.0006990489281188954,conv,8,moving_avg,25.0,1,0.08421195593805939,24,3,fe8b3c05
30,0.46085705352015793,1.3518764346073835,1.3233697246282528,1724522524,checkpoint_000007,True,True,8,83dc9c3f,2024-08-24_20-02-04,1.3930203914642334,14.14954948425293,1383594,antonio,192.168.1.144,14.14954948425293,8,64,0.002728006734251387,avg,16,moving_avg,15.0,2,0.06690147535424099,32,2,83dc9c3f
31,0.5043460575398058,1.342547290310075,1.342547290310075,1724522559,checkpoint_000001,True,False,2,713845dc,2024-08-24_20-02-39,18.249491453170776,35.23102426528931,1384282,antonio,192.168.1.144,35.23102426528931,2,32,0.0019597614256863247,conv,128,moving_avg,75.0,4,0.10977791287466174,384,3,713845dc
32,0.7090752823278308,1.4455221232615019,1.4455221232615019,1724522534,checkpoint_000001,True,False,2,cd4a499f,2024-08-24_20-02-14,3.6485612392425537,8.551489114761353,1384502,antonio,192.168.1.144,8.551489114761353,2,128,0.0007413272011063462,conv,16,dft_decomp,,4,0.11729279968265204,48,3,cd4a499f
33,0.46686154301278293,1.330477820757108,1.3160395660461524,1724522577,checkpoint_000005,True,False,6,1b3e29f5,2024-08-24_20-02-57,2.3512003421783447,16.151753425598145,1385736,antonio,192.168.1.144,10.803493022918701,4,64,0.003041392330895162,avg,8,moving_avg,25.0,3,0.09188971521439535,16,2,1b3e29f5
34,0.45984397223219275,1.3211690317361782,1.3066869867153657,1724522607,checkpoint_000005,True,True,6,5d6848b4,2024-08-24_20-03-27,6.583643674850464,40.75274729728699,1386251,antonio,192.168.1.144,27.70147204399109,4,64,0.0032347109526265658,avg,32,moving_avg,75.0,4,0.12230087001685547,96,3,5d6848b4
35,0.6015948399435729,1.3806634568251097,1.3806634568251097,1724522565,checkpoint_000001,True,True,2,375e4643,2024-08-24_20-02-45,3.317115545272827,6.010550022125244,1385347,antonio,192.168.1.144,6.010550022125244,2,64,0.0005441253571011339,conv,8,moving_avg,75.0,4,0.05666945908313464,24,3,375e4643
36,0.48926667077466846,1.3207441207609678,1.3207441207609678,1724522639,checkpoint_000007,True,False,8,719a389d,2024-08-24_20-03-59,11.278101921081543,78.08452558517456,1385496,antonio,192.168.1.144,78.08452558517456,8,128,0.0017261510623806768,avg,128,dft_decomp,,2,0.0683447526412064,512,4,719a389d
