,train_loss,valid_loss,best_valid_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/alpha_d_ff,config/batch_size,config/d_model,config/decomp_method/decomp_method,config/down_sampling_method,config/dropout,config/e_layers,config/learning_rate,logdir,config/decomp_method/moving_avg
0,0.4833219316788018,1.3237884098138564,1.3224898798343463,1724462481,checkpoint_000007,True,False,8,1215b975,2024-08-24_03-21-21,2.885866403579712,22.667338132858276,563695,antonio,192.168.1.144,22.667338132858276,8,4,64,8,dft_decomp,avg,0.0990448800935579,4,0.001631158227501476,1215b975,
1,0.4425783652892122,1.3671237378375336,1.309554768245925,1724462489,checkpoint_000003,True,False,4,acb23f31,2024-08-24_03-21-29,7.150322914123535,29.266037940979004,563784,antonio,192.168.1.144,29.266037940979004,4,3,16,16,dft_decomp,conv,0.09012666779719704,2,0.01064263000037022,acb23f31,
2,0.4824409664142877,1.3134426742027967,1.3104400650048866,1724462546,checkpoint_000005,True,False,6,58a8a620,2024-08-24_03-22-26,11.195471048355103,62.14126658439636,564787,antonio,192.168.1.144,62.14126658439636,6,3,64,128,dft_decomp,conv,0.0925162833765015,2,0.001259391180831956,58a8a620,
3,0.49030466549113016,1.2943705695230256,1.2943705695230256,1724462597,checkpoint_000002,True,True,3,157fbb83,2024-08-24_03-23-17,33.09247088432312,105.35661673545837,564991,antonio,192.168.1.144,105.35661673545837,3,3,16,512,dft_decomp,avg,0.10005171002606002,1,0.0008318929334924678,157fbb83,
4,0.4420830749440938,1.36992282133836,1.3298617524978442,1724462563,checkpoint_000004,True,False,5,47658357,2024-08-24_03-22-43,2.7250027656555176,15.284188985824585,565740,antonio,192.168.1.144,15.284188985824585,5,2,64,16,moving_avg,conv,0.07431613933182805,3,0.006730655699341551,47658357,15.0
5,0.45917433756403625,1.3156130604351624,1.298209939953647,1724462618,checkpoint_000005,True,False,6,9c03f6ad,2024-08-24_03-23-38,7.936517000198364,53.36329770088196,566259,antonio,192.168.1.144,53.36329770088196,6,3,32,64,moving_avg,avg,0.07683623441236416,3,0.0011650014804827074,9c03f6ad,35.0
6,0.49069423228502274,1.3290478351869082,1.3290478351869082,1724462617,checkpoint_000007,True,False,8,1b1c87c0,2024-08-24_03-23-37,2.2045633792877197,18.40396785736084,566761,antonio,192.168.1.144,18.40396785736084,8,4,128,16,dft_decomp,conv,0.0753590163357007,2,0.002511404254926715,1b1c87c0,
7,0.4410468004643917,1.3458658900016394,1.324114821660213,1724462632,checkpoint_000004,True,False,5,da6cf00b,2024-08-24_03-23-52,2.6988272666931152,13.029309034347534,567609,antonio,192.168.1.144,13.029309034347534,5,4,64,8,moving_avg,avg,0.08180975226279208,3,0.010052790919426012,da6cf00b,55.0
8,0.6450953983772568,1.6768092231930427,1.364989659883691,1724462739,checkpoint_000002,True,True,3,c1b11ad1,2024-08-24_03-25-39,41.06477117538452,119.48745036125183,567720,antonio,192.168.1.144,119.48745036125183,3,4,16,512,moving_avg,conv,0.05999454279983519,1,0.006070584790668805,c1b11ad1,35.0
9,0.4683155850507319,1.3699373304843903,1.3452774537237067,1724462688,checkpoint_000005,True,False,6,9a30f5c6,2024-08-24_03-24-48,8.952983856201172,54.67666411399841,568235,antonio,192.168.1.144,54.67666411399841,6,4,128,64,moving_avg,conv,0.11884684425154694,4,0.0032240924334661727,9a30f5c6,15.0
10,0.4339110174914822,1.3608466447154177,1.3058293212818195,1724462773,checkpoint_000004,True,False,5,392491db,2024-08-24_03-26-13,14.789325714111328,82.56756544113159,568986,antonio,192.168.1.144,82.56756544113159,5,4,32,128,dft_decomp,conv,0.08618920581912012,3,0.0032161332521737297,392491db,
11,0.4287998916229077,1.3510445024607316,1.3057793714340378,1724462805,checkpoint_000004,True,False,5,97f53d9f,2024-08-24_03-26-45,11.677975416183472,63.40381145477295,569499,antonio,192.168.1.144,63.40381145477295,5,4,16,32,moving_avg,avg,0.0685366286539392,4,0.002023064828980055,97f53d9f,75.0
12,0.4160230691777542,1.3965029252480856,1.3159798191318028,1724462805,checkpoint_000004,True,False,5,66839105,2024-08-24_03-26-45,5.550549030303955,29.447465419769287,570036,antonio,192.168.1.144,29.447465419769287,5,2,32,16,dft_decomp,avg,0.126638885779985,4,0.007088916976912298,66839105,
13,0.5344768911600113,1.37115719757582,1.37115719757582,1724462941,checkpoint_000002,True,True,3,753d6cf4,2024-08-24_03-29-01,41.71991539001465,134.21803379058838,570741,antonio,192.168.1.144,134.21803379058838,3,2,128,512,dft_decomp,conv,0.10974725729420516,2,0.004616028475869769,753d6cf4,
14,0.49380127852782607,1.3283559334905524,1.3283559334905524,1724462918,checkpoint_000006,True,True,7,87b6ffbd,2024-08-24_03-28-38,15.563426733016968,109.6459653377533,570816,antonio,192.168.1.144,109.6459653377533,7,3,128,128,dft_decomp,avg,0.03907355046545624,3,0.0008815990252248222,87b6ffbd,
15,0.4971213787794113,1.322908802674367,1.322908802674367,1724462949,checkpoint_000007,True,False,8,8305913d,2024-08-24_03-29-09,3.7952775955200195,29.22693157196045,571908,antonio,192.168.1.144,29.22693157196045,8,4,64,32,dft_decomp,avg,0.11313326444448761,2,0.0005834474389940705,8305913d,
16,0.4953951525967568,1.3055661724338048,1.3055661724338048,1724463080,checkpoint_000002,True,True,3,04e60d0a,2024-08-24_03-31-20,43.91539716720581,137.45447945594788,572481,antonio,192.168.1.144,137.45447945594788,3,2,32,512,moving_avg,conv,0.08302184582269503,2,0.0007874187463015802,04e60d0a,25.0
17,0.4520601116819307,1.304241790801664,1.2913321577295471,1724463068,checkpoint_000005,True,True,6,ee0c16a7,2024-08-24_03-31-08,19.43218493461609,117.45368790626526,572793,antonio,192.168.1.144,117.45368790626526,6,4,32,128,dft_decomp,avg,0.09142939194888641,3,0.001386678468194237,ee0c16a7,
18,0.5202089594677091,1.3696166182819165,1.3696166182819165,1724463092,checkpoint_000007,True,False,8,5a8bc584,2024-08-24_03-31-32,2.463874578475952,21.61079168319702,573803,antonio,192.168.1.144,21.61079168319702,8,2,128,32,dft_decomp,avg,0.06102074610384979,2,0.0005418796974631459,5a8bc584,
19,0.45354662646791855,1.3512465916339707,1.2984151208550676,1724463129,checkpoint_000004,True,False,5,0e3509e4,2024-08-24_03-32-09,8.753817081451416,46.44186305999756,574199,antonio,192.168.1.144,46.44186305999756,5,2,16,8,dft_decomp,conv,0.11798535366656013,4,0.0021653546679006206,0e3509e4,
20,0.43452038948531274,1.3347639252179824,1.3125243848599728,1724463138,checkpoint_000004,True,False,5,01038af4,2024-08-24_03-32-18,8.62718677520752,43.5830295085907,574701,antonio,192.168.1.144,43.5830295085907,5,3,16,8,moving_avg,avg,0.08574615620252438,4,0.0026917288040676983,01038af4,75.0
21,0.4736453851296423,1.2962154378681063,1.2933376549549822,1724463220,checkpoint_000007,True,False,8,a1d3772b,2024-08-24_03-33-40,14.239690065383911,88.58569025993347,575499,antonio,192.168.1.144,88.58569025993347,8,2,16,64,dft_decomp,avg,0.1088131757058847,3,0.0006767066134725878,a1d3772b,
22,0.4578940635419961,1.337304395512215,1.2968867516742562,1724463171,checkpoint_000004,True,False,5,d297f75e,2024-08-24_03-32-51,5.67950177192688,30.21144938468933,575671,antonio,192.168.1.144,30.21144938468933,5,2,16,32,dft_decomp,avg,0.08841679656276359,1,0.00350736338472329,d297f75e,
23,0.4963345695286989,1.3108668953557558,1.3108668953557558,1724463282,checkpoint_000002,True,True,3,77128084,2024-08-24_03-34-42,39.68564796447754,109.95094180107117,576488,antonio,192.168.1.144,109.95094180107117,3,4,32,512,moving_avg,conv,0.09209471286683422,1,0.001110959647597393,77128084,75.0
24,0.4809187490027398,1.31620476490412,1.3137495617071788,1724463246,checkpoint_000007,True,False,8,9c4de68f,2024-08-24_03-34-06,2.8474392890930176,23.858405590057373,577071,antonio,192.168.1.144,23.858405590057373,8,4,64,16,dft_decomp,conv,0.1414077329233074,2,0.0025856772071394508,9c4de68f,
